review_priority,annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass,claude,gemini,grok,model_consensus_type,model_top_label,model_top_count,researcher_ambiguous,claude_ambiguous,gemini_ambiguous,grok_ambiguous,human_review_status,final_primary_label,review_action,review_notes
P4_strong_model_consensus_matches_HumAID,AUDITV2_0233,california_wildfires_2018,1064399673807400960,RT @janattheocean: LISTEN UP THEY NEED OUR HELP,requests_or_urgent_needs,requests_or_urgent_needs,0.8,yes,requests_or_urgent_needs,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3_of_4,requests_or_urgent_needs,3,yes,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0234,hurricane_irma_2017,908863360908832768,a huge shoutout to our military troops and police officers whove been giving out free food to all those recovering from irma,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.9,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0242,canada_wildfires_2016,733077155517603840,Alberta Wildfire - Animal Rescue Update: Bella (ASPCA)The Alberta SPCA has been posting daily updates on the,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0244,hurricane_irma_2017,908932288590876672,"Hurricane Irma’s ‘unsung heroes’: Amid chaos, school workers kept shelters running",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0245,kaikoura_earthquake_2016,798045447151419392,"RT @gtiso: I take it back, mother nature. If there is one thing I can go along with, it is the upending of golfing supplies.",not_humanitarian,not_humanitarian,0.95,yes,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0246,hurricane_maria_2017,911740845535170564,"RT @CavaliersViews: #ClevelandCavaliers #ALLinCLE #AllforOne Hurricane Marias death toll, crisis grow in Puerto Rico",injured_or_dead_people,injured_or_dead_people,0.85,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0247,hurricane_dorian_2019,1167983868915453952,I helped out a homeless man when we was in need during Hurricane Dorian. I gave him some money for some food. I hope I helped him out and that his life gets better for him. Heres the link to the video;,rescue_volunteering_or_donation_effort,sympathy_and_support,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0249,hurricane_irma_2017,908451157906948102,Pass it on: What to Do with Firearms and Ammunition Affected by Flood Waters |,caution_and_advice,caution_and_advice,0.9,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0253,kerala_floods_2018,1032882440522493953,#BREAKING : #KeralaFloods case: #SupremeCourt orders to maintain water level at 139.99 feet in #MullaperiyarDam till August 31. #WeForNews,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,other_relevant_information,caution_and_advice,3_of_4,caution_and_advice,3,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0256,canada_wildfires_2016,733699248802390016,Fort McMurray wildfire: will cooler temperatures bring relief? Find out at the 11 AM update. #ymmfire #ymm #yeg,other_relevant_information,other_relevant_information,0.85,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0260,canada_wildfires_2016,730043662713823232,Video and pics of Mondays Fort McMurray wildfire damage media tour. #ymmfire #yeg #ymm,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.9,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0263,cyclone_idai_2019,1109813273141104640,"Im crying blood for my missing children. Even though #CycloneIdai hit Mozambique over a week ago, aid agencies are warning that the disaster is getting worse. @shingainyoka was in Chimanimani in Eastern Zimbabwe, one of the worst affected areas.",missing_or_found_people,missing_or_found_people,0.9,yes,missing_or_found_people,missing_or_found_people,missing_or_found_people,missing_or_found_people,4_of_4,missing_or_found_people,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0265,hurricane_maria_2017,912128229833625602,RT @jbrownedianis: Help is needed. #PuertoRico,requests_or_urgent_needs,requests_or_urgent_needs,0.85,yes,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,yes,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0268,hurricane_irma_2017,908428715474001921,Water being dropped fighting the fire in the Arcata Community forest. Follow the Lumberjack for more information.,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,no,not_humanitarian,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,3_of_4,rescue_volunteering_or_donation_effort,3,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0269,kaikoura_earthquake_2016,797794416303845376,RT @mattedwords: No good shouting warnings on twitter at 2am- New Zealand needs a comprehensive WORKING tsunami warning siren system #eqnz,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0270,hurricane_florence_2018,1042004335608193024,Rivers Keep Rising and More Deaths Are Feared as #Florence Pushes Away,injured_or_dead_people,injured_or_dead_people,0.85,yes,caution_and_advice,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,3_of_4,injured_or_dead_people,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0271,kaikoura_earthquake_2016,771551917113696257,#earthquake:NZ 7.1!! SHIT!!ὢE ὣ1!! PLEASE HELP THE PEOPLE LIVING OFF THE COAST!!,requests_or_urgent_needs,requests_or_urgent_needs,0.9,yes,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0272,california_wildfires_2018,1061380659258699776,"As the Camp Fire closed in, teachers, aides and bus drivers quickly loaded more than 100 school students into cars and school buses, driving hours through smoke and flames to safely reunite the children with their families.",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.95,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3_of_4,rescue_volunteering_or_donation_effort,3,no,no,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0273,hurricane_irma_2017,907777378268585985,The Inside Story of Marriotts High-Seas Rescue After Irma Stranded 620 Hotel Guests On St. Thomas,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0274,california_wildfires_2018,1062440799126732800,Threat of Camp Fire lessens as death toll rises: 42 dead with more victims expected,injured_or_dead_people,injured_or_dead_people,0.95,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0275,kerala_floods_2018,1034818022236553218,"@Cipla_Global @CiplaFoundation continue with their commitment to alleviating damage done by #KeralaFloods . Their second (substantial) donation from CSR funds are received by HQ Southern Naval Command in Kochi. Special thanks to Abhayan (Head, Legal) &amp; Anupam Mishra (Head,CSR)",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0277,hurricane_dorian_2019,1167543695270432770,Hurricane Dorian could be a monster storm by landfall. The whole state of #Florida is under a state of emergency. #HurricaneDorian2019,caution_and_advice,caution_and_advice,0.9,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0278,hurricane_florence_2018,1039889246541234177,All Hurricane Florence Evacuation Orders State by State | The Weather Channel,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,caution_and_advice,displaced_people_and_evacuations,displaced_people_and_evacuations,3_of_4,displaced_people_and_evacuations,3,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0283,hurricane_maria_2017,910581281762807808,"PUERTO RICO HURRICANE - No reports of deaths from Maria, Puerto Rico governor says",injured_or_dead_people,injured_or_dead_people,0.85,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0286,hurricane_maria_2017,914967044055093250,We wanted to help: Pirates pull strings to send cargo plane to aid Puerto Rico relief effort  #PittsPirates,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0287,hurricane_harvey_2017,902594025831718912,"For reference, hurricane Katrina unloaded about 7 trillion gallons of water in New Orleans/L.A. Harvey has dropped 20 Trillion in Houston/TX",other_relevant_information,other_relevant_information,0.85,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0288,kerala_floods_2018,1030736212196253696,#WeatherUpdate: Rough to very rough sea conditions are likely to prevail over central &amp; southwest Arabian Sea. Fishermen are advised not to venture into the sea over these areas. (2/2) @Indiametdept #PMModiWithKeralam #keralafloods,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0289,hurricane_harvey_2017,903361789621977088,"Whether you need help in the aftermath of Hurricane Harvey or want to offer your assistance to others in need,",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.95,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0296,cyclone_idai_2019,1109656953154879488,"I want books, pens, food and more tents for us to have a home. My mother was only given 1 tent but it’s not enough for all of us because my family consists of 2 boys, 2 girls and my mother.”- Farai, 12yrs #zimbabwe #CycloneIdai",requests_or_urgent_needs,requests_or_urgent_needs,0.95,yes,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,requests_or_urgent_needs,4_of_4,requests_or_urgent_needs,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0297,hurricane_irma_2017,908159801384894469,Irma evacuees from Keys with special needs find shelter in room under FIU parking garage  @miamiherald @FIU,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0298,hurricane_harvey_2017,903441290204991489,JUST IN: Homes near Whites Creek are being evacuated right now. Water has risen 13ft in the last two hours #Harvey @nc5,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0304,hurricane_harvey_2017,903686826740862976,"#Harvey: Dozens dead, thousands homeless, millions suffering. Yet Trump brags about crowd size/fame, lies he saw destruction first-hand. 🤔",injured_or_dead_people,injured_or_dead_people,0.8,yes,displaced_people_and_evacuations,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,3_of_4,injured_or_dead_people,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0306,kaikoura_earthquake_2016,797801648777084928,RT @avmontague: Were all ok - weve evacuated to a neighbours house up the hill after the tsunami siren went off in Eastbourne #eqnz,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0310,hurricane_florence_2018,1042053902810664960,"ὉC What a hero. #savinglives #adoptdontshop If youre looking for a way to help the Carolinas, donate to this cause!",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0311,kerala_floods_2018,1032133506380353536,Alert on Electrical Safety during Floods by the #HSE #ElectricalSafety Dept of #BPCL #KochiRefinery. #KeralaFloods #DoForKerala #StandWithKerala #RebuildKerala,caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0313,cyclone_idai_2019,1110459900700823553,"An estimated 900,000 children in Mozambique have been orphaned, separated from their families, made homeless, or otherwise affected by Cyclone Idai, officials say. Thats half of the 1.8 million people impacted overall.",displaced_people_and_evacuations,displaced_people_and_evacuations,0.85,yes,displaced_people_and_evacuations,missing_or_found_people,displaced_people_and_evacuations,displaced_people_and_evacuations,3_of_4,displaced_people_and_evacuations,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0314,kaikoura_earthquake_2016,797855552206295040,RT @guardianworld: Damage to room caused by New Zealand earthquake – video,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.9,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0319,hurricane_maria_2017,912268759402008577,"CNN reports Devastation from Hurricane Maria continues to cripple Puerto Rico, with fears a damaged dam on the isl",infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.95,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,yes,no,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0320,hurricane_irma_2017,908411749677838338,Mexico cancelled its aid to the US. Not sure they are buying the no signal line!,other_relevant_information,not_humanitarian,0.95,no,other_relevant_information,other_relevant_information,rescue_volunteering_or_donation_effort,other_relevant_information,3_of_4,other_relevant_information,3,yes,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0321,hurricane_irma_2017,908871890525130752,Introducing our new friends from the @WI_Guard to a little Miami Cuban food as they assist us with our #HurricaneIrma recovery efforts! 🍽,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0323,hurricane_irma_2017,907667403026386945,Victims of #HurricaneIrma Caribbean islands need your help.,requests_or_urgent_needs,requests_or_urgent_needs,0.85,yes,requests_or_urgent_needs,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3_of_4,requests_or_urgent_needs,3,no,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0326,kaikoura_earthquake_2016,798000240536129536,Its a good option for Raglan residents to find alternate accommodation or somewhere that has its own water supply #eqnz,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0327,hurricane_irma_2017,907961546407641093,Five dead at Florida nursing home as Hurricane Irma’s aftereffects pose new threats,injured_or_dead_people,injured_or_dead_people,0.95,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,yes,yes,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0328,hurricane_dorian_2019,1168038577608876032,Forecast maps and Radar at  #wx #news #weather #storm #Hurricane #tropical #wind #warnings #watches #flood #Dorian #Flwx,caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0329,cyclone_idai_2019,1108682295689531395,Do we know how many displaced?,displaced_people_and_evacuations,displaced_people_and_evacuations,0.8,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,yes,yes,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0333,kaikoura_earthquake_2016,797919902568837121,"RT @NZStuff: Deaths, major damage after severe 7.5 quake hits Hanmer Springs #eqnz",injured_or_dead_people,infrastructure_and_utility_damage,0.9,no,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0335,hurricane_irma_2017,907861571912814592,Hurricane Irma evacuees return to the wreckage of home as death toll passes 60,injured_or_dead_people,displaced_people_and_evacuations,0.9,no,displaced_people_and_evacuations,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,3_of_4,injured_or_dead_people,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0349,hurricane_irma_2017,905493723093639168,@BrittanyWallman Thanks. Be safe with family during the hurricane. Last thing I want is you to write a story abt a local man&amp; daughter helping flood victims.,sympathy_and_support,sympathy_and_support,0.85,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0350,hurricane_florence_2018,1039898548257660929,"He says this on September 11, when Puerto Rico’s revised Maria death toll is nearly equivalent to the number of people who were murdered on this day 17 years ago.",injured_or_dead_people,injured_or_dead_people,0.9,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0353,hurricane_dorian_2019,1167560421286412288,.@realDonaldTrump Im sending you thoughts and prayers that Dorian flattens your precious Mar-a-lagoand dont even try to file bogus insurance claims or use FEMA funds for it either. #HurricaneDorian2019,not_humanitarian,sympathy_and_support,0.8,no,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0355,canada_wildfires_2016,730004249824747522,"2,400 buildings lost in Fort McMurray wildfire. #YQL #SouthernAlberta #YMMFire",infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.95,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0357,cyclone_idai_2019,1107653042235678720,"#CycloneIDAI If you are driving stay clear of trees, electricity poles and water points. Leave the car and quickly find secure shelter as vehicles can be easily blown away by the gushing winds.",caution_and_advice,caution_and_advice,0.95,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0358,hurricane_maria_2017,913933234349727744,Please keep the people of Puerto Rico in your thoughts and prayers as they recover from hurricane Maria. #FriarsWithPuertoRico,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0362,kerala_floods_2018,1030938481403486209,Fair chance this didnt make it to your Western newsfeed yet: The worst floods in a century killed dozens in the tourist state of #Kerala in #India. Rising water has stranded tens of thousands of people and forced the closure of one of airports. Source:,injured_or_dead_people,infrastructure_and_utility_damage,0.8,no,displaced_people_and_evacuations,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,3_of_4,injured_or_dead_people,3,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0364,canada_wildfires_2016,735884700351234048,".@Nickelback, @BlueRodeo, @dallassmith &amp; more to play Fire Aid - watch the live presser",rescue_volunteering_or_donation_effort,not_humanitarian,0.95,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0366,hurricane_dorian_2019,1168213439363407872,"For those who don’t know, Carissa is now in a new position (literally started today) working disaster response for PPM. As such, we have been watching #Dorian very closely. We have partners and friends in effected areas of the Bahamas, and it’s getting bad. Please pray with us!",sympathy_and_support,sympathy_and_support,0.85,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0371,hurricane_maria_2017,914866682799251456,"With the current state of emergency, lets make sure our hospitality industry does its part to protect our customers from price gouging.",caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0372,hurricane_harvey_2017,903695781248417792,Fuckin Obama destroyed the military - we dont have war fightin monster trucks anymore. Don has to rebuild that too.,not_humanitarian,not_humanitarian,0.95,yes,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,no,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0373,hurricane_florence_2018,1041264406305415168,"CRAWLING. Tropical Storm #Florence is moving at 2 mph. Thats SLOWER than the average walking pace of a person, which is 3.1 mph. This near stall means no end anytime soon to the life-threatening flash flooding. #NCwx #SCwx",caution_and_advice,caution_and_advice,0.85,yes,caution_and_advice,caution_and_advice,other_relevant_information,caution_and_advice,3_of_4,caution_and_advice,3,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0375,cyclone_idai_2019,1107294149924016128,These young boys idea of fun in a #CycloneIdaiZW flooded river in Mutare rural expose them to serious risk of drowning. Perhaps not enough warnings have gone through even as the death toll from the #CycloneIdai continues to rise @KirstyCoventry #Chimanimani #Manicaland,caution_and_advice,caution_and_advice,0.9,yes,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0376,canada_wildfires_2016,729084576245661696,RT @1SQ1: Think Fort McMurray wildfire damages are covered by home insurance?  #ymmfire #FortMcMurray,other_relevant_information,infrastructure_and_utility_damage,0.85,no,other_relevant_information,infrastructure_and_utility_damage,other_relevant_information,other_relevant_information,3_of_4,other_relevant_information,3,yes,yes,no,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0378,hurricane_irma_2017,905549847079608321,130 earthquake since Saturday,other_relevant_information,other_relevant_information,0.8,yes,not_humanitarian,other_relevant_information,other_relevant_information,other_relevant_information,3_of_4,other_relevant_information,3,no,no,no,no,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0380,canada_wildfires_2016,728762038453993473,Evacuees take devastatin,displaced_people_and_evacuations,displaced_people_and_evacuations,0.85,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,yes,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0381,hurricane_irma_2017,908114652898324480,Hurricane Irma forced Anna Maria Island residents to evacuate. Now it’s time to assess the damage,displaced_people_and_evacuations,displaced_people_and_evacuations,0.9,yes,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,yes,yes,pending,,,
P4_strong_model_consensus_matches_HumAID,AUDITV2_0382,kaikoura_earthquake_2016,799929843324362752,"@steviethedj Checking in on you Steve, everything ok since the earthquake? #eqnz",sympathy_and_support,sympathy_and_support,0.85,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,yes,no,no,pending,,,
